1,Lookup,Succeeded,40,0.071737
2,Lookup,Succeeded,100,0.195703
3,Lookup,Succeeded,83,0.170367
4,Lookup,Succeeded,141,0.307002
5,Lookup,Succeeded,34,0.075070
6,Lookup,Succeeded,141,0.275795
7,Lookup,Succeeded,41,0.088290
8,Lookup,Succeeded,110,0.211919
9,Lookup,Succeeded,10,0.020454
10,Lookup,Succeeded,48,0.092758
11,Lookup,Succeeded,147,0.278471
12,Lookup,Succeeded,41,0.080906
13,Lookup,Succeeded,48,0.093777
14,Lookup,Succeeded,44,0.088726
15,Lookup,Succeeded,25,0.084741
16,Lookup,Succeeded,141,0.277647
17,Lookup,Succeeded,136,0.324895
18,Lookup,Succeeded,47,0.102719
19,Lookup,Succeeded,146,0.340608
20,Lookup,Succeeded,133,0.289221
21,Lookup,Succeeded,54,0.114991
22,Lookup,Succeeded,141,0.291739
23,Lookup,Succeeded,52,0.114078
24,Lookup,Succeeded,23,0.037468
25,Lookup,Succeeded,50,0.102343
26,Lookup,Succeeded,107,0.199717
27,Lookup,Succeeded,145,0.354683
28,Lookup,Succeeded,31,0.063280
29,Lookup,Succeeded,66,0.153395
30,Lookup,Succeeded,97,0.193880
31,Lookup,Succeeded,31,0.046952
32,Lookup,Succeeded,0,0.000000
33,Lookup,Succeeded,18,0.052481
34,Lookup,Succeeded,89,0.226701
35,Lookup,Succeeded,86,0.235344
36,Lookup,Succeeded,145,0.399349
37,Lookup,Succeeded,39,0.112826
38,Lookup,Succeeded,156,0.431119
39,Lookup,Succeeded,2,0.004189
40,Lookup,Succeeded,43,0.082672
41,Lookup,Succeeded,163,0.400719
42,Lookup,Succeeded,124,0.392920
43,Lookup,Succeeded,77,0.200912
44,Lookup,Succeeded,57,0.144160
45,Lookup,Succeeded,115,3.094589
46,Lookup,Succeeded,15,0.281116
47,Lookup,Succeeded,162,1.302279
48,Lookup,Succeeded,160,0.324327
49,Lookup,Succeeded,85,0.173922
50,Lookup,Succeeded,120,0.272448
51,Lookup,Succeeded,63,0.143193
52,Lookup,Succeeded,65,0.146247
53,Lookup,Succeeded,78,0.167709
54,Lookup,Succeeded,177,0.371158
55,Lookup,Succeeded,112,0.213425
56,Lookup,Succeeded,65,0.119729
57,Lookup,Succeeded,179,0.362572
58,Lookup,Succeeded,56,0.135864
59,Lookup,Succeeded,179,0.382137
60,Lookup,Succeeded,89,0.187506
61,Lookup,Succeeded,163,0.680130
62,Lookup,Succeeded,174,0.901009
63,Lookup,Succeeded,32,0.136462
64,Lookup,Succeeded,115,0.586925
65,Lookup,Succeeded,78,0.485049
66,Lookup,Succeeded,106,0.454853
67,Lookup,Succeeded,27,0.118728
68,Lookup,Succeeded,21,0.063543
69,Lookup,Succeeded,155,0.466810
70,Lookup,Succeeded,14,0.057066
71,Lookup,Succeeded,14,0.060407
72,Lookup,Succeeded,63,0.199240
73,Lookup,Succeeded,92,0.389483
74,Lookup,Succeeded,109,0.506090
75,Lookup,Succeeded,19,0.061666
76,Lookup,Succeeded,93,0.475353
77,Lookup,Succeeded,128,0.894684
78,Lookup,Succeeded,61,0.401228
79,Lookup,Succeeded,9,0.083469
80,Lookup,Succeeded,5,0.039963
81,Lookup,Succeeded,101,0.230976
82,Lookup,Succeeded,158,0.441209
83,Lookup,Succeeded,61,0.170470
84,Lookup,Succeeded,99,0.220235
85,Lookup,Succeeded,155,0.342813
86,Lookup,Succeeded,113,0.278227
87,Lookup,Succeeded,157,0.357026
88,Lookup,Succeeded,120,0.330430
89,Lookup,Succeeded,168,0.408165
90,Lookup,Succeeded,81,0.409904
91,Lookup,Succeeded,13,0.043476
92,Lookup,Succeeded,85,0.476061
93,Lookup,Succeeded,176,0.905388
94,Lookup,Succeeded,167,0.835297
95,Lookup,Succeeded,156,0.450178
96,Lookup,Succeeded,158,0.469583
97,Lookup,Succeeded,43,0.083050
98,Lookup,Succeeded,109,0.264732
99,Lookup,Succeeded,87,0.179264
100,Lookup,Succeeded,157,0.355517
101,Lookup,Succeeded,135,0.283769
102,Lookup,Succeeded,82,0.168734
103,Lookup,Succeeded,138,0.281229
104,Lookup,Succeeded,163,0.336054
105,Lookup,Succeeded,62,0.179236
106,Lookup,Succeeded,153,0.358844
107,Lookup,Succeeded,133,0.263109
108,Lookup,Succeeded,53,0.137511
109,Lookup,Succeeded,132,0.611614
110,Lookup,Succeeded,100,0.474787
111,Lookup,Succeeded,40,0.153619
112,Lookup,Succeeded,14,0.083048
113,Lookup,Succeeded,10,0.018644
114,Lookup,Succeeded,69,0.151069
115,Lookup,Succeeded,130,0.309579
116,Lookup,Succeeded,118,0.277424
117,Lookup,Succeeded,40,0.107231
118,Lookup,Succeeded,141,0.288301
119,Lookup,Succeeded,125,0.238202
120,Lookup,Succeeded,168,0.328651
121,Lookup,Succeeded,158,0.377416
122,Lookup,Succeeded,154,0.334862
123,Lookup,Succeeded,92,0.187208
124,Lookup,Succeeded,140,0.422692
125,Lookup,Succeeded,34,0.173438
126,Lookup,Succeeded,171,1.032539
127,Lookup,Succeeded,142,0.759466
128,Lookup,Succeeded,6,0.071072
129,Lookup,Succeeded,49,0.109091
130,Lookup,Succeeded,146,0.363265
131,Lookup,Succeeded,35,0.077666
132,Lookup,Succeeded,109,0.247671
133,Lookup,Succeeded,161,0.347088
134,Lookup,Succeeded,138,0.287328
135,Lookup,Succeeded,41,0.086674
136,Lookup,Succeeded,121,0.233051
137,Lookup,Succeeded,161,0.374418
138,Lookup,Succeeded,112,0.255463
139,Lookup,Succeeded,43,0.106851
140,Lookup,Succeeded,98,0.192038
141,Lookup,Succeeded,92,0.402338
142,Lookup,Succeeded,93,0.559732
143,Lookup,Succeeded,65,0.374711
144,Lookup,Succeeded,54,0.247005
145,Lookup,Succeeded,146,0.352503
146,Lookup,Succeeded,56,0.111078
147,Lookup,Succeeded,80,0.169759
148,Lookup,Succeeded,24,0.056819
149,Lookup,Succeeded,0,0.000000
150,Lookup,Succeeded,41,0.080851
151,Lookup,Succeeded,74,0.144992
152,Lookup,Succeeded,129,0.245539
153,Lookup,Succeeded,128,0.249687
154,Lookup,Succeeded,165,0.279207
155,Lookup,Succeeded,132,0.261158
156,Lookup,Succeeded,19,0.030398
157,Lookup,Succeeded,178,0.414955
158,Lookup,Succeeded,94,0.201142
159,Lookup,Succeeded,144,0.425290
160,Lookup,Succeeded,87,0.398497
